""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"235269_at"	0.368	0.174	-1.37484014	-5.6471028	-0.0915	"235269_at"	"FAM83F"	"ENSG00000133477"	"gene"	"protein_coding"	"FAM83F"	"GPL570"
"210004_at"	0.368	0.174	1.37464709	-5.6473594	0.134	"210004_at"	"OLR1"	"ENSG00000173391"	"gene"	"protein_coding"	"OLR1"	"GPL570"
"220006_at"	0.367	0.174	1.37619683	-5.6452984	0.0777	"220006_at"	"EFCC1"	"ENSG00000114654|ENST00000481536"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"EFCC1|EFCC1-202"	"GPL570"
"1569335_a_at"	0.368	0.174	-1.37451275	-5.6475379	-0.0893	"1569335_a_at"	"STRA6"	"ENSG00000137868|ENST00000545137|ENST00000574439"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|processed_transcript"	"STRA6|STRA6-208|STRA6-219"	"GPL570"
"221446_at"	0.367	0.174	-1.37637492	-5.6450615	-0.0808	"221446_at"	"ADAM30"	"ENSG00000134249"	"gene"	"protein_coding"	"ADAM30"	"GPL570"
"206131_at"	0.368	0.174	-1.3738646	-5.6483991	-0.0625	"206131_at"	"CLPS"	"ENSG00000137392"	"gene"	"protein_coding"	"CLPS"	"GPL570"
"1565837_at"	0.369	0.175	-1.37337127	-5.6490544	-0.0502	"1565837_at"	"AC004816.1"	"ENSG00000259153|ENST00000557691|ENST00000661317|ENST00000653562|ENST00000554032"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC004816.1|AC004816.1-201|AC004816.1-202|AC004816.1-203|AC004816.1-204"	"GPL570"
"220148_at"	0.369	0.175	1.37257282	-5.6501144	0.182	"220148_at"	"ALDH8A1"	"ENSG00000118514"	"gene"	"protein_coding"	"ALDH8A1"	"GPL570"
"218483_s_at"	0.369	0.175	1.37288179	-5.6497043	0.0703	"218483_s_at"	"IFT46"	"ENSG00000118096"	"gene"	"protein_coding"	"IFT46"	"GPL570"
"208247_at"	0.37	0.175	-1.37057704	-5.6527615	-0.0659	"208247_at"	"ERC2"	"ENSG00000281708|ENST00000629461|ENSG00000187672|ENST00000468118|ENST00000487287"	"ncRNA_gene|lnc_RNA|gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|protein_coding|processed_transcript|processed_transcript"	"ERC2-IT1|ERC2-IT1-201|ERC2|ERC2-204|ERC2-212"	"GPL570"
"1562908_at"	0.37	0.175	1.37049931	-5.6528645	0.0768	"1562908_at"	"LINC02796"	"ENSG00000227016|ENST00000418078"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02796|LINC02796-201"	"GPL570"
"205046_at"	0.369	0.175	1.37302097	-5.6495195	0.109	"205046_at"	"CENPE"	"ENSG00000138778"	"gene"	"protein_coding"	"CENPE"	"GPL570"
"233988_x_at"	0.369	0.175	-1.37296941	-5.6495879	-0.0735	"233988_x_at"	"SCUBE1"	"ENSG00000159307"	"gene"	"protein_coding"	"SCUBE1"	"GPL570"
"200790_at"	0.369	0.175	-1.37157577	-5.6514373	-0.127	"200790_at"	"ODC1"	"ENSG00000115758"	"gene"	"protein_coding"	"ODC1"	"GPL570"
"1563116_at"	0.37	0.175	-1.37098378	-5.6522223	-0.0527	"1563116_at"	"LINC02353"	"ENSG00000251329|ENST00000515181"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC02353|LINC02353-201"	"GPL570"
"234058_at"	0.369	0.175	-1.37303759	-5.6494974	-0.0646	"234058_at"	"AC007638.1"	"ENSG00000262079|ENST00000576751"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC007638.1|AC007638.1-201"	"GPL570"
"236538_at"	0.37	0.175	-1.37032777	-5.6530918	-0.051	"236538_at"	"GRIA2"	"ENSG00000120251"	"gene"	"protein_coding"	"GRIA2"	"GPL570"
"201672_s_at"	0.369	0.175	-1.37255802	-5.650134	-0.0685	"201672_s_at"	"USP14"	"ENSG00000101557|ENST00000578942"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"USP14|USP14-205"	"GPL570"
"244880_at"	0.37	0.176	-1.3693724	-5.6543575	-0.0671	"244880_at"	"AC129507.2"	"ENSG00000262294|ENST00000572499"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC129507.2|AC129507.2-201"	"GPL570"
"1557745_at"	0.37	0.176	-1.36948776	-5.6542047	-0.0579	"1557745_at"	"KCNIP4"	"ENSG00000185774"	"gene"	"protein_coding"	"KCNIP4"	"GPL570"
"213601_at"	0.371	0.176	-1.36832865	-5.6557393	-0.0723	"213601_at"	"SLIT1"	"ENST00000494968|ENSG00000187122"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SLIT1-206|SLIT1"	"GPL570"
"1568883_at"	0.37	0.176	-1.36987591	-5.6536906	-0.0991	"1568883_at"	"CDCA7L"	"ENSG00000164649"	"gene"	"protein_coding"	"CDCA7L"	"GPL570"
"228525_at"	0.371	0.176	-1.36697959	-5.6575238	-0.0803	"228525_at"	"LRP3"	"ENSG00000130881"	"gene"	"protein_coding"	"LRP3"	"GPL570"
"1552726_at"	0.371	0.176	-1.36857319	-5.6554156	-0.0779	"1552726_at"	"ADAMTS17"	"ENSG00000140470"	"gene"	"protein_coding"	"ADAMTS17"	"GPL570"
"242253_at"	0.37	0.176	1.36960152	-5.654054	0.0709	"242253_at"	"PPP5D1"	"ENST00000602017"	"lnc_RNA"	"processed_transcript"	"PPP5D1-207"	"GPL570"
"241557_x_at"	0.371	0.176	-1.36770465	-5.6565649	-0.0616	"241557_x_at"	"TMEFF2"	"ENST00000487771|ENSG00000144339"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TMEFF2-204|TMEFF2"	"GPL570"
"209209_s_at"	0.371	0.176	-1.36863422	-5.6553349	-0.0652	"209209_s_at"	"FERMT2"	"ENST00000557255|ENST00000555546|ENSG00000073712"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"FERMT2-213|FERMT2-211|FERMT2"	"GPL570"
"214071_at"	0.371	0.176	-1.36785956	-5.65636	-0.131	"214071_at"	"GNAL"	"ENSG00000141404"	"gene"	"protein_coding"	"GNAL"	"GPL570"
"217250_s_at"	0.371	0.176	-1.36813385	-5.6559971	-0.0542	"217250_s_at"	"CHD5"	"ENSG00000116254"	"gene"	"protein_coding"	"CHD5"	"GPL570"
"203665_at"	0.371	0.176	1.36754486	-5.6567763	0.146	"203665_at"	"HMOX1"	"ENSG00000100292"	"gene"	"protein_coding"	"HMOX1"	"GPL570"
"207401_at"	0.371	0.176	-1.36726544	-5.6571458	-0.0791	"207401_at"	"PROX1"	"ENSG00000117707"	"gene"	"protein_coding"	"PROX1"	"GPL570"
"242947_at"	0.371	0.176	-1.36723038	-5.6571922	-0.13	"242947_at"	"AL121992.3"	"ENSG00000272510|ENST00000606186"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL121992.3|AL121992.3-201"	"GPL570"
"236779_at"	0.371	0.176	-1.36729918	-5.6571012	-0.0742	"236779_at"	"MRPS5"	"ENSG00000144029|ENST00000461916|ENST00000482568"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"MRPS5|MRPS5-203|MRPS5-207"	"GPL570"
"229862_x_at"	0.371	0.176	-1.36789417	-5.6563142	-0.0514	"229862_x_at"	"ZBTB45"	"ENSG00000119574"	"gene"	"protein_coding"	"ZBTB45"	"GPL570"
"220799_at"	0.371	0.176	1.36752043	-5.6568086	0.0623	"220799_at"	"GCM2"	"ENSG00000124827"	"gene"	"protein_coding"	"GCM2"	"GPL570"
"216541_x_at"	0.371	0.176	1.36761171	-5.6566878	0.0993	"216541_x_at"	"IGHV1OR15"	"ENSG00000188403"	"gene"	"IG_V_gene"	"IGHV1OR15-9"	"GPL570"
"228441_s_at"	0.37	0.176	-1.36953681	-5.6541398	-0.0656	"228441_s_at"	"FAM160A1"	"ENST00000508664|ENSG00000164142"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"FAM160A1-205|FAM160A1"	"GPL570"
"205130_at"	0.37	0.176	1.36962348	-5.654025	0.0936	"205130_at"	"MOK"	"ENST00000521249|ENSG00000080823|ENST00000557823|ENST00000523485|ENST00000519569|ENST00000518686"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|retained_intron|retained_intron|retained_intron"	"MOK-216|MOK|MOK-235|MOK-229|MOK-210|MOK-207"	"GPL570"
"1553373_at"	0.371	0.176	-1.36838282	-5.6556676	-0.0577	"1553373_at"	"WDR64"	"ENSG00000162843"	"gene"	"protein_coding"	"WDR64"	"GPL570"
"1555847_a_at"	0.371	0.176	-1.36783868	-5.6563876	-0.124	"1555847_a_at"	"MIR23AHG"	"ENSG00000267519|ENST00000587762"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"MIR23AHG|MIR23AHG-201"	"GPL570"
"229610_at"	0.37	0.176	1.37013239	-5.6533507	0.0678	"229610_at"	"CKAP2L"	"ENSG00000169607"	"gene"	"protein_coding"	"CKAP2L"	"GPL570"
"217012_at"	0.371	0.176	-1.36856295	-5.6554292	-0.0715	"217012_at"	"AC007389.1"	"ENST00000377977|ENSG00000204929|ENST00000606978"	"lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC007389.1-202|AC007389.1|AC007389.1-201"	"GPL570"
"213138_at"	0.371	0.176	-1.36733372	-5.6570555	-0.0631	"213138_at"	"ARID5A"	"ENSG00000196843|ENST00000497920"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ARID5A|ARID5A-206"	"GPL570"
"216710_x_at"	0.371	0.176	-1.36773973	-5.6565185	-0.0611	"216710_x_at"	"ZNF287"	"ENSG00000141040"	"gene"	"protein_coding"	"ZNF287"	"GPL570"
"206957_at"	0.371	0.176	-1.36855652	-5.6554377	-0.0628	"206957_at"	"AGXT"	"ENSG00000172482|ENST00000470255"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"AGXT|AGXT-202"	"GPL570"
"236550_s_at"	0.371	0.176	-1.36754987	-5.6567696	-0.0456	"236550_s_at"	"ZNF311"	"ENSG00000197935|ENST00000483450"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"ZNF311|ZNF311-204"	"GPL570"
"221091_at"	0.372	0.177	1.36484206	-5.6603479	0.0712	"221091_at"	"INSL5"	"ENSG00000172410"	"gene"	"protein_coding"	"INSL5"	"GPL570"
"234121_at"	0.373	0.177	-1.36383245	-5.6616803	-0.0584	"234121_at"	"ESAM"	"ENSG00000149564"	"gene"	"protein_coding"	"ESAM"	"GPL570"
"218694_at"	0.372	0.177	1.36498643	-5.6601573	0.117	"218694_at"	"ARMCX1"	"ENSG00000126947"	"gene"	"protein_coding"	"ARMCX1"	"GPL570"
"209370_s_at"	0.372	0.177	-1.36660744	-5.6580158	-0.0593	"209370_s_at"	"SH3BP2"	"ENSG00000087266"	"gene"	"protein_coding"	"SH3BP2"	"GPL570"
"1565840_at"	0.373	0.177	1.36391798	-5.6615675	0.0481	"1565840_at"	"PRDM4"	"ENST00000547268|ENSG00000110851"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PRDM4-203|PRDM4"	"GPL570"
"227773_at"	0.372	0.177	-1.36558881	-5.6593617	-0.106	"227773_at"	"SAMD10"	"ENSG00000130590"	"gene"	"protein_coding"	"SAMD10"	"GPL570"
"237916_at"	0.372	0.177	-1.36573735	-5.6591655	-0.0767	"237916_at"	"AC025283.2"	"ENST00000576906|ENSG00000285329"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"AC025283.2-201|AC025283.2"	"GPL570"
"209460_at"	0.372	0.177	-1.36563595	-5.6592995	-0.139	"209460_at"	"ABAT"	"ENSG00000183044"	"gene"	"protein_coding"	"ABAT"	"GPL570"
"238833_at"	0.372	0.177	-1.36562098	-5.6593192	-0.0785	"238833_at"	"AL354892.1"	"ENSG00000227704|ENST00000430250"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL354892.1|AL354892.1-201"	"GPL570"
"1553072_at"	0.372	0.177	-1.36513103	-5.6599663	-0.068	"1553072_at"	"BNIPL"	"ENSG00000163141"	"gene"	"protein_coding"	"BNIPL"	"GPL570"
"1553927_at"	0.372	0.177	-1.36608225	-5.6587098	-0.0668	"1553927_at"	"C7orf33"	"ENSG00000170279"	"gene"	"protein_coding"	"C7orf33"	"GPL570"
"204154_at"	0.373	0.177	1.36385226	-5.6616542	0.105	"204154_at"	"CDO1"	"ENSG00000129596"	"gene"	"protein_coding"	"CDO1"	"GPL570"
"210390_s_at"	0.372	0.177	-1.36480401	-5.6603981	-0.0674	"210390_s_at"	"CCL15"	"ENSG00000275718|ENSG00000275688"	"gene|gene"	"protein_coding|protein_coding"	"CCL15|CCL15-CCL14"	"GPL570"
"207818_s_at"	0.372	0.177	-1.36658521	-5.6580451	-0.057	"207818_s_at"	"HTR7"	"ENSG00000148680"	"gene"	"protein_coding"	"HTR7"	"GPL570"
"234140_s_at"	0.373	0.178	1.36351707	-5.6620963	0.0635	"234140_s_at"	"STIM2"	"ENSG00000109689"	"gene"	"protein_coding"	"STIM2"	"GPL570"
"223895_s_at"	0.374	0.178	-1.36100772	-5.6654033	-0.0751	"223895_s_at"	"EPN3"	"ENSG00000049283"	"gene"	"protein_coding"	"EPN3"	"GPL570"
"205611_at"	0.374	0.178	-1.36173823	-5.6644412	-0.062	"205611_at"	"TNFSF12"	"ENSG00000239697|ENSG00000248871"	"gene|gene"	"protein_coding|protein_coding"	"TNFSF12|TNFSF12-TNFSF13"	"GPL570"
"217080_s_at"	0.374	0.178	-1.36218987	-5.6638461	-0.0872	"217080_s_at"	"HOMER2"	"ENSG00000103942"	"gene"	"protein_coding"	"HOMER2"	"GPL570"
"207535_s_at"	0.373	0.178	-1.3633679	-5.6622931	-0.102	"207535_s_at"	"NFKB2"	"ENST00000467116|ENSG00000077150|ENST00000651907|ENST00000336486"	"lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|protein_coding|processed_transcript|processed_transcript"	"NFKB2-205|NFKB2|NFKB2-209|NFKB2-202"	"GPL570"
"208916_at"	0.374	0.178	-1.36210466	-5.6639584	-0.118	"208916_at"	"SLC1A5"	"ENSG00000105281"	"gene"	"protein_coding"	"SLC1A5"	"GPL570"
"226163_at"	0.374	0.178	-1.36162407	-5.6645916	-0.0846	"226163_at"	"ZBTB9"	"ENSG00000213588"	"gene"	"protein_coding"	"ZBTB9"	"GPL570"
"207086_x_at"	0.374	0.178	-1.36122435	-5.6651181	-0.0746	"207086_x_at"	"GAGE12C"	"ENSG00000237671"	"gene"	"protein_coding"	"GAGE12C"	"GPL570"
"1555651_at"	0.373	0.178	-1.36350444	-5.662113	-0.0738	"1555651_at"	"OR10A5"	"ENSG00000166363"	"gene"	"protein_coding"	"OR10A5"	"GPL570"
"229749_at"	0.374	0.178	1.36081688	-5.6656546	0.0795	"229749_at"	"ANO4"	"ENSG00000151572|ENST00000550015"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ANO4|ANO4-207"	"GPL570"
"224002_s_at"	0.374	0.178	1.3613515	-5.6649506	0.0738	"224002_s_at"	"FKBP7"	"ENSG00000079150|ENST00000464248"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"FKBP7|FKBP7-207"	"GPL570"
"1565783_at"	0.374	0.178	1.3606897	-5.665822	0.0701	"1565783_at"	"TNK2"	"ENSG00000061938|ENST00000673167"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"TNK2|TNK2-223"	"GPL570"
"227100_at"	0.374	0.178	1.36067715	-5.6658385	0.128	"227100_at"	"B3GLCT"	"ENSG00000187676"	"gene"	"protein_coding"	"B3GLCT"	"GPL570"
"211712_s_at"	0.374	0.178	-1.36067027	-5.6658476	-0.078	"211712_s_at"	"ANXA9"	"ENSG00000143412"	"gene"	"protein_coding"	"ANXA9"	"GPL570"
"41657_at"	0.374	0.178	1.36174437	-5.6644331	0.0719	"41657_at"	"STK11"	"ENST00000589152|ENSG00000118046"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"STK11-207|STK11"	"GPL570"
"220795_s_at"	0.374	0.178	1.36140792	-5.6648763	0.0898	"220795_s_at"	"BEGAIN"	"ENSG00000183092|ENST00000556751"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"BEGAIN|BEGAIN-209"	"GPL570"
"227540_at"	0.376	0.179	-1.35753839	-5.669966	-0.0559	"227540_at"	"EEFSEC"	"ENSG00000132394"	"gene"	"protein_coding"	"EEFSEC"	"GPL570"
"234314_at"	0.376	0.179	-1.3583446	-5.6689067	-0.0647	"234314_at"	"RALYL"	"ENSG00000184672"	"gene"	"protein_coding"	"RALYL"	"GPL570"
"1552296_at"	0.376	0.179	-1.35755895	-5.669939	-0.0997	"1552296_at"	"BEST4"	"ENSG00000142959"	"gene"	"protein_coding"	"BEST4"	"GPL570"
"218689_at"	0.375	0.179	1.3595921	-5.6672664	0.0879	"218689_at"	"FANCF"	"ENSG00000183161"	"gene"	"protein_coding"	"FANCF"	"GPL570"
"207600_at"	0.375	0.179	-1.35866856	-5.6684809	-0.0796	"207600_at"	"KCNC3"	"ENSG00000131398"	"gene"	"protein_coding"	"KCNC3"	"GPL570"
"208667_s_at"	0.376	0.179	1.35826264	-5.6690144	0.106	"208667_s_at"	"ST13"	"ENSG00000100380"	"gene"	"protein_coding"	"ST13"	"GPL570"
"213771_at"	0.376	0.179	-1.35797056	-5.6693982	-0.0641	"213771_at"	"IRF2BP1"	"ENSG00000170604"	"gene"	"protein_coding"	"IRF2BP1"	"GPL570"
"203548_s_at"	0.376	0.179	-1.35775245	-5.6696848	-0.107	"203548_s_at"	"LPL"	"ENSG00000175445"	"gene"	"protein_coding"	"LPL"	"GPL570"
"1563181_a_at"	0.375	0.179	-1.35956197	-5.667306	-0.0781	"1563181_a_at"	"CALY"	"ENSG00000130643"	"gene"	"protein_coding"	"CALY"	"GPL570"
"208514_at"	0.376	0.179	1.357749	-5.6696893	0.0787	"208514_at"	"KCNE1"	"ENSG00000180509"	"gene"	"protein_coding"	"KCNE1"	"GPL570"
"1561511_at"	0.375	0.179	-1.35869147	-5.6684507	-0.0499	"1561511_at"	"AC099786.3"	"ENSG00000261213|ENST00000565735"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC099786.3|AC099786.3-201"	"GPL570"
"218245_at"	0.377	0.18	-1.35496438	-5.6733441	-0.0698	"218245_at"	"TSKU"	"ENSG00000182704"	"gene"	"protein_coding"	"TSKU"	"GPL570"
"209457_at"	0.377	0.18	1.35464974	-5.6737566	0.14	"209457_at"	"DUSP5"	"ENSG00000138166"	"gene"	"protein_coding"	"DUSP5"	"GPL570"
"219884_at"	0.376	0.18	-1.35736652	-5.6701917	-0.0892	"219884_at"	"LHX6"	"ENSG00000106852"	"gene"	"protein_coding"	"LHX6"	"GPL570"
"208100_x_at"	0.376	0.18	-1.35651755	-5.6713064	-0.0869	"208100_x_at"	"SEMA6C"	"ENST00000479820|ENSG00000143434"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"SEMA6C-206|SEMA6C"	"GPL570"
"217063_x_at"	0.376	0.18	-1.35644327	-5.671404	-0.0797	"217063_x_at"	"TRAJ27"	"ENSG00000211862"	"gene"	"TR_J_gene"	"TRAJ27"	"GPL570"
"220581_at"	0.377	0.18	-1.3560234	-5.671955	-0.117	"220581_at"	"CCDC170"	"ENSG00000120262"	"gene"	"protein_coding"	"CCDC170"	"GPL570"
"236058_at"	0.377	0.18	-1.35559669	-5.6725148	-0.0545	"236058_at"	"KDF1"	"ENSG00000175707"	"gene"	"protein_coding"	"KDF1"	"GPL570"
"216428_x_at"	0.377	0.18	-1.35468643	-5.6737085	-0.0738	"216428_x_at"	"KIR3DX1"	"ENST00000610811|ENST00000611588"	"lnc_RNA|lnc_RNA"	"processed_transcript|retained_intron"	"KIR3DX1-205|KIR3DX1-206"	"GPL570"
"234116_at"	0.376	0.18	-1.3568704	-5.6708432	-0.0857	"234116_at"	"GJD4"	"ENSG00000177291"	"gene"	"protein_coding"	"GJD4"	"GPL570"
"1557123_a_at"	0.377	0.18	-1.35597252	-5.6720217	-0.0595	"1557123_a_at"	"CHADL"	"ENSG00000100399"	"gene"	"protein_coding"	"CHADL"	"GPL570"
"222171_s_at"	0.377	0.18	1.35502472	-5.673265	0.0597	"222171_s_at"	"PKNOX2"	"ENST00000526955|ENSG00000165495"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"PKNOX2-202|PKNOX2"	"GPL570"
"206604_at"	0.377	0.18	-1.35504128	-5.6732433	-0.0922	"206604_at"	"OVOL1"	"ENSG00000172818"	"gene"	"protein_coding"	"OVOL1"	"GPL570"
"203633_at"	0.377	0.18	-1.35580848	-5.672237	-0.137	"203633_at"	"CPT1A"	"ENSG00000110090"	"gene"	"protein_coding"	"CPT1A"	"GPL570"
"214524_at"	0.377	0.18	-1.35534295	-5.6728476	-0.0869	"214524_at"	"GHRH"	"ENSG00000118702"	"gene"	"protein_coding"	"GHRH"	"GPL570"
"1560288_at"	0.377	0.181	-1.35424325	-5.6742894	-0.0493	"1560288_at"	"FSIP2"	"ENSG00000231646|ENST00000667756|ENSG00000226747|ENST00000421998|ENST00000427269"	"ncRNA_gene|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"FSIP2-AS1|FSIP2-AS1-203|FSIP2-AS2|FSIP2-AS2-201|FSIP2-AS2-202"	"GPL570"
"1563316_at"	0.379	0.181	-1.35114396	-5.6783468	-0.0676	"1563316_at"	"NEGR1"	"ENSG00000172260|ENST00000467479|ENSG00000228853|ENST00000453121"	"gene|lnc_RNA|ncRNA_gene|lnc_RNA"	"protein_coding|processed_transcript|lncRNA|lncRNA"	"NEGR1|NEGR1-203|NEGR1-IT1|NEGR1-IT1-201"	"GPL570"
"244325_at"	0.378	0.181	-1.35179058	-5.677501	-0.0683	"244325_at"	"LINC00690"	"ENST00000669844|ENST00000429949|ENST00000660669|ENST00000664830|ENST00000661146|ENST00000670078|ENSG00000233570|ENST00000661221"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"LINC00690-214|LINC00690-201|LINC00690-207|LINC00690-212|LINC00690-208|LINC00690-215|LINC00690|LINC00690-209"	"GPL570"
"237188_x_at"	0.378	0.181	-1.35300601	-5.6759102	-0.0654	"237188_x_at"	"SUN5"	"ENSG00000167098"	"gene"	"protein_coding"	"SUN5"	"GPL570"
"205945_at"	0.378	0.181	-1.35230275	-5.6768308	-0.0958	"205945_at"	"IL6R"	"ENSG00000160712"	"gene"	"protein_coding"	"IL6R"	"GPL570"
"206119_at"	0.378	0.181	-1.35287696	-5.6760792	-0.081	"206119_at"	"BHMT"	"ENSG00000145692"	"gene"	"protein_coding"	"BHMT"	"GPL570"
"219424_at"	0.378	0.181	-1.35335096	-5.6754584	-0.0813	"219424_at"	"EBI3"	"ENSG00000105246"	"gene"	"protein_coding"	"EBI3"	"GPL570"
"211686_s_at"	0.378	0.181	1.35269836	-5.676313	0.068	"211686_s_at"	"MAK16"	"ENSG00000198042"	"gene"	"protein_coding"	"MAK16"	"GPL570"
"205485_at"	0.378	0.181	-1.35174066	-5.6775663	-0.0689	"205485_at"	"RYR1"	"ENSG00000196218"	"gene"	"protein_coding"	"RYR1"	"GPL570"
"228489_at"	0.378	0.181	-1.35378392	-5.6748913	-0.0629	"228489_at"	"TM4SF18"	"ENSG00000163762"	"gene"	"protein_coding"	"TM4SF18"	"GPL570"
"207602_at"	0.379	0.181	-1.35141705	-5.6779897	-0.0661	"207602_at"	"TMPRSS11D"	"ENSG00000153802|ENST00000505533"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"TMPRSS11D|TMPRSS11D-204"	"GPL570"
"207849_at"	0.378	0.181	-1.35226116	-5.6768853	-0.0507	"207849_at"	"IL2"	"ENSG00000109471"	"gene"	"protein_coding"	"IL2"	"GPL570"
"1563426_a_at"	0.377	0.181	1.3541063	-5.6744689	0.135	"1563426_a_at"	"AP001462.1"	"ENSG00000269038|ENST00000594089"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AP001462.1|AP001462.1-201"	"GPL570"
"232023_at"	0.379	0.182	-1.3508424	-5.6787412	-0.0564	"232023_at"	"TMEM67"	"ENST00000463467|ENSG00000164953"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TMEM67-208|TMEM67"	"GPL570"
"220197_at"	0.379	0.182	1.34953792	-5.6804459	0.0687	"220197_at"	"ATP6V0A4"	"ENSG00000105929"	"gene"	"protein_coding"	"ATP6V0A4"	"GPL570"
"230611_at"	0.379	0.182	1.35063414	-5.6790134	0.0866	"230611_at"	"SYPL2"	"ENSG00000143028"	"gene"	"protein_coding"	"SYPL2"	"GPL570"
"228175_at"	0.379	0.182	-1.34975936	-5.6801566	-0.0727	"228175_at"	"SLC4A8"	"ENSG00000050438"	"gene"	"protein_coding"	"SLC4A8"	"GPL570"
"237845_at"	0.38	0.182	1.34846476	-5.6818472	0.0626	"237845_at"	"AL354733.2"	"ENST00000586211|ENST00000653678|ENST00000589233|ENST00000629276|ENSG00000231616|ENST00000591217|ENST00000421734|ENST00000590368|ENST00000589817"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AL354733.2-210|AL354733.2-211|AL354733.2-212|AL354733.2-215|AL354733.2|AL354733.2-201|AL354733.2-204|AL354733.2-205|AL354733.2-209"	"GPL570"
"213534_s_at"	0.379	0.182	-1.35078026	-5.6788224	-0.169	"213534_s_at"	"PASK"	"ENSG00000115687|ENST00000472072"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"PASK|PASK-210"	"GPL570"
"207149_at"	0.379	0.182	-1.35046988	-5.6792281	-0.0617	"207149_at"	"CDH12"	"ENSG00000154162"	"gene"	"protein_coding"	"CDH12"	"GPL570"
"235629_at"	0.379	0.182	-1.35100047	-5.6785345	-0.0664	"235629_at"	"FN1"	"ENSG00000115414|ENST00000492816"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"FN1|FN1-224"	"GPL570"
"243623_at"	0.379	0.182	1.35109709	-5.6784081	0.134	"243623_at"	"SLC1A7"	"ENST00000488036|ENSG00000162383"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SLC1A7-203|SLC1A7"	"GPL570"
"242509_at"	0.38	0.182	-1.34916112	-5.6809381	-0.155	"242509_at"	"C16orf74"	"ENSG00000154102|ENST00000602758"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"C16orf74|C16orf74-205"	"GPL570"
"214044_at"	0.379	0.182	-1.34962107	-5.6803373	-0.0552	"214044_at"	"RYR2"	"ENSG00000198626"	"gene"	"protein_coding"	"RYR2"	"GPL570"
"241864_x_at"	0.379	0.182	-1.35104877	-5.6784713	-0.0513	"241864_x_at"	"GXYLT2"	"ENSG00000172986"	"gene"	"protein_coding"	"GXYLT2"	"GPL570"
